wallet,ticks,apr,total_profit_usd,mid_deposited_usd,rebalances,in_range,rebalances_gap_hours,mid_duration_hours,impermanent_loss_avg,auto_rebalance,vfat_cutoff_tick_low_avg,vfat_cutoff_tick_high_avg,vfat_buffer_ticks_below_avg,vfat_buffer_ticks_above_avg
"0x9800511c5082c3aa6f4335a75dc78b1a87ea307a","5","1.99","12.58","230519.09","1","100.00","0","3","0","0","0","0","0","0"
"0xd0fad0d16fcfb8c8081505dcdcec4cf88bd31c45","25","1.85","0.02","321.06","1","100.00","0","11","0","0","0","0","0","0"
"0x09c0677097ed031ff748d630e86f3fda478abeb8","5","1.71","0.11","2443.11","1","100.00","0","3","5.900194999242103e-7","0","0","0","0","0"
"0x2285a67d53e22d3170d308956c8b42714c44f633","10","1.62","11.02","17771.00","1","70.00","0","321","9.991475868886823e-7","1","-887272","887272","0","0"
"0x98f0c3d42b8dafb1f73d8f105344c6a4434a0109","5","1.51","0.00","47.80","1","100.00","0","25","0","0","0","0","0","0"
"0xeccb9b9c6fb7590a4d0588953b3170a1a84e3341","25","1.39","0.03","413.88","1","77.00","0","35","0.000010410059481102962","0","0","0","0","0"
"0xf9d4fd46e2d1435e7bac9bcee6fa9536e76e5101","10","1.27","0.02","43.51","2","69.00","438","165","0.0000019727959543747176","0","0","0","0","0"
"0x154b4661a08eaffc746bdf7451a17ee50ee904cf","5","1.16","0.03","822.08","1","71.00","0","13","0.0000037257476992458294","0","0","0","0","0"
"0x292c6dae7417b3d31d8b6e1d2eea0258d14c4c4b","5","1.13","0.00","0.77","1","100.00","0","1","4.8694381860059366e-11","0","0","0","0","0"
"0xa464afbe33932d1c98d03e5e6a44f9e89c9c8b47","5","0.99","0.08","3004.81","1","100.00","0","1","0","0","0","0","0","0"
"0xeccb9b9c6fb7590a4d0588953b3170a1a84e3341","20","0.95","0.56","413.56","2","98.50","0","718","6.58893001270755e-7","0","0","0","0","0"
"0xba9cd589ca6810ab03d5b100bcedd8a65694452c","5","0.90","0.50","10042.95","1","64.00","0","25","3.6060214814170877e-7","1","-887272","887272","0","0"
"0xd961f88582541e66c9aac22fbcf78c36dc7054c6","5","0.55","1.05","1373.24","1","5.00","0","1203","0","1","-887272","887272","0","0"
"0xe08753f2caf86cfa29ce24b1ca765f6f3a25a68d","25","0.36","0.01","54.04","2","67.00","0","816","0.000037255465196173176","0.5","-443636","443636","0","0"
"0xb754e001604508f841d768e64d38b7c98c859c05","10","0.16","0.00","5.08","1","0.00","0","36","0","0","0","0","0","0"
"0x26570de098f37d1d717e2860fbf19d54fe9a6011","5","0.16","0.00","1.01","1","100.00","0","0","0","0","0","0","0","0"
"0xff21ce470788e58a65836e4212f1bc928fd5fa49","5","0.06","0.01","4727.61","1","100.00","0","0","5.459299790011585e-7","1","-887272","887272","0","0"
"0xff4f7b726ee86f810531d2842b3bdd8a512db594","5","0.02","0.00","110.12","1","100.00","0","0","0","0","0","0","0","0"
"0x245f6514ff0b711b2603139be85b85419dc8f7aa","10","0.01","0.02","37618.63","1","100.00","0","0","0","0","0","0","0","0"
"0x10eb84abd429fa4df8dcabbc7c2803822a5b82d9","5","0.00","0.00","14316.48","1","100.00","0","0","0","1","-887272","887272","0","0"
"0x881e625e5c30973b47cee3a0f3ef456012f13f7d","5","0.00","0.00","99.62","1","13.00","0","1529","0","1","-887272","887272","0","0"
"0x96165cc60fd4f85c1453aa6e1d0d2360c3c494c5","10","0.00","0.00","7.57","1","39.00","0","1220","0","0","0","0","0","0"
"0x00a379b06f2269f46a6b99c1ea39c97e66525740","5","0.00","0.00","199.46","1","12.00","0","1051","0.000007261204482134076","0","0","0","0","0"
