wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0x220faf934025b7824af72bd6f27153b0f01f2364	2	0.00	0.00	1037.91	1	100.00	0	13	1.2492229473082261e-10	0	0	0	0	0
0xcb8db65e9aefbb6386cc5b757516412b79067004	1	0.00	0.00	1252.87	4	85.75	0	14	0	0	0	0	0	0
0x2e7638abad4329c154bdf3d33d28ddc56f47136b	1	0.00	0.00	47904.13	1	100.00	0	9	2.064220017139462e-7	0	0	0	0	0
0x734e5ce09451fd8473b0d9d153b952a2084696eb	1	0.00	0.00	2530.06	3	63.67	41	106	0	0	0	0	0	0
0x1ba6090ce91454055904202970a63da3f132c8e9	1	0.00	0.00	6935.65	2	100.00	0	4	3.449668328769917e-8	0	0	0	0	0
0x887e8b6119b38c60cb03cab204c0a704c6e0a473	2	0.00	0.00	677.62	7	68.71	140	31	8.258388576162393e-8	0	0	0	0	0
0x887e8b6119b38c60cb03cab204c0a704c6e0a473	1	0.00	0.00	683.50	11	84.55	0	13	0	0	0	0	0	0
0xb7b502993560fc622d027f14aa1b3fcf17a57282	2	0.00	0.00	707.64	3	79.00	0	43	0	0	0	0	0	0
0x3c5aac016ef2f178e8699d6208796a2d67557fe2	3	0.00	0.00	5375.14	1	12.00	0	34	0	0	0	0	0	0
0xacf89c236462a336917817b1d91fde5488ffb3ac	2	0.00	0.00	0.67	2	98.00	0	32	0	0	0	0	0	0
0x734e5ce09451fd8473b0d9d153b952a2084696eb	5	0.00	0.00	948.23	1	2.00	0	41	0	0	0	0	0	0
0x2e7638abad4329c154bdf3d33d28ddc56f47136b	3	0.00	0.00	48001.46	1	66.00	0	260	0	1	-887272	887272	0	0
0xa100fa6fada1be2041a20ba80c11e8f370c9306b	1	0.00	0.00	939.19	2	92.00	69	19	0	0	0	0	0	0
0x45b17c587c2b36479aae4f49ee22ddae8b048a59	1	0.00	0.00	6006.35	2	100.00	0	12	0	1	-887272	887272	0	0
0x4f9ac9de39ab67c05e0ee125c5c4f7c10d5b9f2d	2	0.00	0.00	51247.99	1	100.00	0	55	0	0	0	0	0	0
0x3c5aac016ef2f178e8699d6208796a2d67557fe2	4	0.00	0.00	5374.48	1	98.00	0	73	0	0	0	0	0	0
0x597530c4298984f8b8c644893b6213b1c1f047a3	1	0.00	0.00	10174.97	1	100.00	0	32	3.0871781797614517e-7	1	-887272	887272	100	100
0x96165cc60fd4f85c1453aa6e1d0d2360c3c494c5	2	0.00	0.00	31.13	1	87.00	0	79	1.6268875135949656e-7	0	0	0	0	0
0x2c7fb10b8cf82d1ea7288eef1433e80936c35ee2	1	0.00	0.00	4929.57	1	22.00	0	9	4.932059205486894e-8	1	-887272	887272	0	0
0x597530c4298984f8b8c644893b6213b1c1f047a3	3	0.00	0.00	10138.15	1	100.00	0	0	1.4520273872165035e-9	1	-887272	887272	100	100
0x597530c4298984f8b8c644893b6213b1c1f047a3	2	0.00	0.00	10127.22	1	100.00	0	43	0	1	-101	102	0	0
0x881e625e5c30973b47cee3a0f3ef456012f13f7d	2	0.00	0.00	9.99	1	22.00	0	986	5.799516866744625e-7	0	0	0	0	0
0x2d1a0f69ea53d61b4f74648ca1db523610784406	1	0.00	0.00	1001.99	1	21.00	0	29	5.266564850892053e-7	0	0	0	0	0
0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	2	0.00	0.00	10097.83	15	79.80	0	13	0	1	-101	102	0	0
0x7336ce5f77631f4b6eb9ef16b85d35bf8f1cefe4	2	0.00	0.00	60446.00	2	80.00	0	12	5.05095965053215e-11	0	0	0	0	0
0xa100fa6fada1be2041a20ba80c11e8f370c9306b	1	0.00	0.00	684.16	3	68.67	0	13	0	1	-887272	887272	0	0
0x4880d9853fdd408830fa1a88f999d67362e8f9f0	2	0.00	0.00	14408.62	3	66.00	0	61	0	0	0	0	0	0
0xa1eca898ad4a4909c527c78b559ffdad005e761d	2	0.00	0.00	2227.73	1	100.00	0	17	0	1	-887272	887272	0	0
0x9e8048b40dfada81b1902d21db3b45159b567b9f	3	0.00	0.00	904.15	1	16.00	0	91	0.0000025267977710186074	0	0	0	0	0
0x96165cc60fd4f85c1453aa6e1d0d2360c3c494c5	2	0.00	0.00	31.13	1	11.00	0	933	0	1	-887272	887272	0	0
0x2d1a0f69ea53d61b4f74648ca1db523610784406	2	0.00	0.00	1001.76	1	15.00	0	27	0	0	0	0	0	0
0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	2	0.00	0.00	2224.96	5	40.00	0	4	1.776551861176756e-7	1	-887272	887272	0	0
0xfa5f3eb3c4388d8793fc6cffaf016b3eee10b17a	8	0.00	0.00	859.37	1	100.00	0	17	0	0	0	0	0	0
0xa100fa6fada1be2041a20ba80c11e8f370c9306b	5	0.00	0.00	683.67	1	100.00	0	10	1.8273847990357694e-7	0	0	0	0	0
0x762d3061c9f10c12ed4956a8ea64d0aff0051138	1	0.00	0.00	245.94	1	47.00	0	43	0	0	0	0	0	0
0xfa5f3eb3c4388d8793fc6cffaf016b3eee10b17a	1	0.00	0.00	885.25	3	39.33	0	27	0	0	0	0	0	0
0xc8b96b28c8fb5ebeba10d837067b34eac96aae0c	1	0.00	0.00	70963.98	1	98.00	0	4	0	0	0	0	0	0
0xc8b96b28c8fb5ebeba10d837067b34eac96aae0c	1	0.00	0.00	70944.94	1	100.00	0	0	0	1	-887272	887272	0	0
0xc8b96b28c8fb5ebeba10d837067b34eac96aae0c	2	0.00	0.00	70944.47	1	100.00	0	0	3.554934124849751e-11	1	-887272	887272	0	0
0xad14641448a909cc0dec88c0a0543e7e9fe3a581	7	0.00	0.00	116.22	1	27.00	0	866	0	1	-887272	887272	0	0
0xfa5f3eb3c4388d8793fc6cffaf016b3eee10b17a	3	0.00	0.00	897.26	1	19.00	0	814	9.47385314642446e-7	0	0	0	0	0
0xaf92bd13e0ff605cef65dba5abcf6453cbb59b37	1	0.00	0.00	99968.93	1	100.00	0	27	0	0	0	0	0	0
0xad14641448a909cc0dec88c0a0543e7e9fe3a581	1	0.00	0.00	8991.80	1	96.00	0	20	0	1	-887272	887272	0	0
