wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0xa6e6ff47cbf3b6c5909126c80edccd67bf42fdb9	5	5.95	0.56	487.43	1	36.00	0	151	0	0	0	0	0	0
0x81f0fabca380ebf6c78e291a89b2148e78b78b38	5	5.84	0.25	220.87	1	50.00	0	155	0	0	0	0	0	0
0x24a032bef15e7d79d7b9c8cc4b3a816ec7f1df3d	1	5.78	0.89	290.10	7	77.29	0	35	7.570873245781635e-7	0	0	0	0	0
0x50a6b8218013edec354a1f62f04ac841c68d5a37	2	5.75	0.52	3288.04	1	100.00	0	2	0	0	0	0	0	0
0xd9b49a81ee72af3c026a2c144c9ffd678a78c8b1	5	5.71	0.67	264.41	2	64.00	0	276	5.144741188622959e-7	0	0	0	0	0
0x47a138f58f1e6c88e7de1fe1f4efdd637bb8a49e	1	5.69	0.52	231.40	3	88.33	32	45	5.469899718354062e-8	0	0	0	0	0
0xd4458ce4d5a438ac37b7534b2e576b9c0fcf14e3	2	5.68	0.00	0.11	1	54.00	0	33	0	0	0	0	0	0
0xf3b8d66a259e3f2adfdf51913b553ae4d4215e06	3	5.67	2.42	2119.53	6	80.83	48	8	3.7837310321956846e-7	0	0	0	0	0
0x3656ff4c11c4c8b4b77402faab8b3387e36f2e77	2	5.59	0.03	167.80	1	92.00	0	4	0.0000013799448028706252	0	0	0	0	0
0x5ee7e07ee221ee0ad5e58be5541851927d14f6d7	5	5.58	3.23	563.31	8	61.63	37	87	0.000005110577838696173	0	0	0	0	0
0x663e0f33edfd5d6e844d61344a0947e32387d7a5	5	5.57	0.44	727.42	1	88.00	0	86	0.000002444742397411659	0	0	0	0	0
0xa35c3fb06b17af73b1b385144d47cf7f4624ae6e	3	5.54	0.20	241.76	2	58.00	0	48	0.000018362064674315448	0	0	0	0	0
0x7c0db1be671517f97974664f7ac4f0b6ca8c36dc	5	5.49	1.40	383.51	4	52.25	118	155	0.000005143882564340174	0	0	0	0	0
0x788b8b3e7063d17fb0c6dfdbf26d45b82f51c82c	20	5.46	1.53	10254.65	1	100.00	0	24	0	0	0	0	0	0
0x2a57701cc3338ded47fe44695db146342cab2428	5	5.37	0.71	936.92	3	71.33	71	57	1.472420814903804e-7	0	0	0	0	0
0xdc0dc0585a7a4a15fffacff287cd7513501a7002	1	5.34	1.47	1431.54	1	31.00	0	153	0	0	0	0	0	0
0x7387ef07f2cb053fa871952201ae78cac51f78fc	5	5.27	3.62	738.47	2	45.00	0	386	0.00003399917040125544	0	0	0	0	0
0x19f29007707989212d19d7687fb29ead1338f006	1	5.20	29.77	39798.67	2	82.00	0	32	0.0000025893755972727917	0	0	0	0	0
0x3e97392738081abe67f7674b28204fccc0008d40	1	5.19	9.19	32334.49	1	66.00	0	36	0	0	0	0	0	0
0x66c0d9152209b51977047b9dc3b0b5bf2339b67c	57	5.17	1.70	6011.03	1	100.00	0	40	0	0	0	0	0	0
0x8a86690902182d4f742ba81a988ec27feab16269	1	5.13	45.02	30883.50	9	71.00	0	16	0.0000035109339670115326	0	0	0	0	0
0x5ce5c394a0f8a4be282c8659e405524a089a9843	3	5.12	0.74	1322.38	1	100.00	0	81	0	0	0	0	0	0
0x8844b412c857c6e1dbbf9f8a59a7dc9e81cfbc98	1	5.07	0.13	339.89	2	99.00	0	12	2.4568105327915646e-7	0	0	0	0	0
0x8cc48b79500a698409ff40ba6470d33962502b1b	1	4.99	285.98	20660.74	93	78.54	2	8	0.0000022068485569425704	0	0	0	0	0
0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	2	4.99	17.32	8561.12	13	98.23	222	7	3.0991489289396907e-7	1	-887272	887272	0	0
0xb46a0d319f0f1736c829971d9e88a8ddcf974273	57	4.88	0.40	2992.49	1	100.00	0	8	2.4404155363200175e-7	0	0	0	0	0
0x675b40753fcb890115270cb4d5329e46108dcf9b	9	4.76	4.25	1017.31	1	52.00	0	763	0	0	0	0	0	0
0x288a2395f027f65684d836754ba43afa20ca09e6	4	4.72	1.42	2740.91	2	69.50	7	31	0.00000470360995152852	0	0	0	0	0
0x4f555e32e41c6f646ca72a93130fd24be10a8016	1	4.62	1.08	1403.78	6	52.83	193	16	6.931170119332345e-7	1	-887272	887272	0	0
