time,price
1740283200,0.999901
1740286800,0.999697
1740290400,0.999697
1740294000,0.999895
1740297600,0.999686
1740301200,0.999686
1740304800,0.999694
1740308400,0.999692
1740312000,0.999693
1740315600,0.999893
1740319200,0.999891
1740322800,0.99969
1740326400,0.999888
1740330000,0.999889
1740333600,0.999887
1740337200,0.999887
1740340800,0.999887
1740344400,0.999893
1740348000,0.999892
1740351600,0.999901
1740355200,0.999707
1740358800,0.999911
1740362400,0.999913
1740366000,0.999719
1740369600,0.999934
1740373200,0.999737
1740376800,0.999742
1740380400,0.999943
1740384000,0.999945
1740387600,0.999946
1740391200,0.999946
1740394800,0.999755
1740398400,0.999955
1740402000,0.999758
1740405600,0.999961
1740409200,0.99976
1740412800,0.999967
1740416400,0.999969
1740420000,0.999971
1740423600,0.999772
1740427200,0.999973
1740430800,0.999773
1740434400,0.999973
1740438000,0.999775
1740441600,0.999976
1740445200,0.999776
1740448800,0.999977
1740452400,0.999977
1740456000,0.999976
1740459600,0.999979
1740463200,0.999979
1740466800,0.999782
1740470400,0.999981
1740474000,0.99977
1740477600,0.999723
1740481200,0.999697
1740484800,0.999856
1740488400,0.999855
1740492000,0.999653
1740495600,0.999599
1740499200,0.999484
1740502800,0.999108
1740506400,0.99819
1740510000,0.996055
1740513600,0.996532
1740517200,0.996507
1740520800,0.996864
1740524400,0.997636
1740528000,0.997655
1740531600,0.997802
1740535200,0.997527
1740538800,0.997629
1740542400,0.997649
1740546000,0.997661
1740549600,0.997703
1740553200,0.997777
1740556800,0.997782
1740560400,0.997573
1740564000,0.997571
1740567600,0.997759
1740571200,0.997776
1740574800,0.997744
1740578400,0.997521
1740582000,0.997718
1740585600,0.997727
1740589200,0.997543
1740592800,0.997752
1740596400,0.997536
1740600000,0.997538
1740603600,0.997537
1740607200,0.997734
1740610800,0.997526
1740614400,0.997516
1740618000,0.997513
1740621600,0.99751
1740625200,0.997706
1740628800,0.997703
1740632400,0.997702
1740636000,0.997504
1740639600,0.997703
1740643200,0.997504
1740646800,0.997503
1740650400,0.997504
1740654000,0.997504
1740657600,0.997521
1740661200,0.997526
1740664800,0.997532
1740668400,0.997547
1740672000,0.997745
1740675600,0.997753
1740679200,0.997758
1740682800,0.997562
1740686400,0.99756
1740690000,0.997554
1740693600,0.997539
1740697200,0.997739
1740700800,0.997537
1740704400,0.997535
1740708000,0.997514
1740711600,0.997714
1740715200,0.997503
1740718800,0.997703
1740722400,0.997704
1740726000,0.997701
1740729600,0.997502
1740733200,0.997498
1740736800,0.997483
1740740400,0.997466
1740744000,0.997664
1740747600,0.997737
1740751200,0.997536
1740754800,0.997526
1740758400,0.997521
1740762000,0.997503
1740765600,0.997702
1740769200,0.997703
1740772800,0.997503
1740776400,0.997503
1740780000,0.997503
1740783600,0.997502
1740787200,0.997501
1740790800,0.9975
1740794400,0.9975
1740798000,0.997497
1740801600,0.997492
1740805200,0.997493
1740808800,0.997493
1740812400,0.997692
1740816000,0.997492
1740819600,0.997692
1740823200,0.997703
1740826800,0.997703
1740830400,0.997703
1740834000,0.997712
1740837600,0.997503
1740841200,0.997503
1740844800,0.997503
1740848400,0.997502
1740852000,0.997702
1740855600,0.997502
1740859200,0.997503
1740862800,0.997703
1740866400,0.997503
1740870000,0.997703
1740873600,0.997704
1740877200,0.997514
1740880800,0.997514
1740884400,0.994941
1740888000,0.997523
1740891600,0.997734
1740895200,0.997725
1740898800,0.997727
1740902400,0.997743
1740906000,0.997745
1740909600,0.997566
1740913200,0.997789
1740916800,0.997792
1740920400,0.997798
1740924000,0.997603
1740927600,0.997803
1740931200,0.997803
1740934800,0.997606
1740938400,0.997794
1740942000,0.997595
1740945600,0.997789
1740949200,0.99779
1740952800,0.997791
1740956400,0.997792
1740960000,0.997591
1740963600,0.997784
1740967200,0.997579
1740970800,0.997569
1740974400,0.997569
1740978000,0.997555
1740981600,0.997562
1740985200,0.997574
1740988800,0.997765
1740992400,0.997772
1740996000,0.997781
1740999600,0.997801
1741003200,0.997887
1741006800,0.997885
1741010400,0.9984
1741014000,0.99849
1741017600,0.998264
1741021200,0.998467
1741024800,0.998265
1741028400,0.998265
1741032000,0.998302
1741035600,0.998501
1741039200,0.998501
1741042800,0.998501
1741046400,0.998519
1741050000,0.998329
1741053600,0.998334
1741057200,0.998528
1741060800,0.998321
1741064400,0.998306
1741068000,0.998503
1741071600,0.99831
1741075200,0.998509
1741078800,0.998513
1741082400,0.998514
1741086000,0.998538
1741089600,0.998541
1741093200,0.998549
1741096800,0.998346
1741100400,0.998346
1741104000,0.99838
1741107600,0.998781
1741111200,0.998984
1741114800,0.998789
1741118400,0.998988
1741122000,0.998994
1741125600,0.999001
1741129200,0.999001
1741132800,0.998801
1741136400,0.9988
1741140000,0.998831
1741143600,0.999044
1741147200,0.999051
1741150800,0.998792
1741154400,0.998971
1741158000,0.998974
1741161600,0.998974
1741165200,0.998974
1741168800,0.998989
1741172400,0.998799
1741176000,0.998986
1741179600,0.998985
1741183200,0.998785
1741186800,0.998984
1741190400,0.998772
1741194000,0.998965
1741197600,0.998753
1741201200,0.998952
1741204800,0.998763
1741208400,0.99897
1741212000,0.998779
1741215600,0.99898
1741219200,0.998989
1741222800,0.999001
1741226400,0.999002
1741230000,0.999002
1741233600,0.999001
1741237200,0.999048
1741240800,0.999055
1741244400,0.999063
1741248000,0.99907
1741251600,0.99907
1741255200,0.99887
1741258800,0.999071
1741262400,0.998869
1741266000,0.99907
1741269600,0.998873
1741273200,0.999073
1741276800,0.998875
1741280400,0.998878
1741284000,0.998878
1741287600,0.999082
1741291200,0.999104
1741294800,0.999178
1741298400,0.999204
1741302000,0.999321
1741305600,0.999339
1741309200,0.999341
1741312800,0.999552
1741316400,0.999553
1741320000,0.999553
1741323600,0.99956
1741327200,0.999375
1741330800,0.999575
1741334400,0.999576
1741338000,0.999499
1741341600,0.9995
1741345200,0.999502
1741348800,0.99969
1741352400,0.999701
1741356000,0.999519
1741359600,0.999528
1741363200,0.999725
1741366800,0.999806
1741370400,0.999631
1741374000,0.999847
1741377600,0.999655
1741381200,0.999668
1741384800,0.999674
1741388400,0.999674
1741392000,0.999874
1741395600,0.999923
1741399200,0.999931
1741402800,0.999732
1741406400,0.999948
1741410000,0.999962
1741413600,0.999965
1741417200,0.999766
1741420800,0.999767
1741424400,0.999967
1741428000,0.999991
1741431600,0.999996
1741435200,0.999798
1741438800,0.999797
1741442400,0.999798
1741446000,0.999797
1741449600,0.999798
1741453200,0.999797
1741456800,0.999798
1741460400,0.999797
1741464000,0.999798
1741467600,1.0
1741471200,0.999797
1741474800,0.999997
1741478400,0.999997
1741482000,0.999797
1741485600,0.999797
1741489200,0.999795
1741492800,0.999796
1741496400,0.999996
1741500000,0.999796
1741503600,0.999996
1741507200,0.999996
1741510800,0.999796
1741514400,0.999784
1741518000,0.99974
1741521600,0.999932
1741525200,0.999732
1741528800,0.999709
1741532400,0.999909
1741536000,0.999708
1741539600,0.999706
1741543200,0.9997
1741546800,0.999901
1741550400,0.999688
1741554000,0.999887
1741557600,0.999685
1741561200,0.999884
1741564800,0.999681
1741568400,0.999681
1741572000,0.99968
1741575600,0.999881
1741579200,0.99988
1741582800,0.99988
1741586400,0.999676
1741590000,0.999677
1741593600,0.99967
1741597200,0.999669
1741600800,0.99987
1741604400,0.99987
1741608000,0.999847
1741611600,0.999883
1741615200,0.999884
1741618800,0.999884
1741622400,0.999684
1741626000,0.999677
1741629600,0.999677
1741633200,0.999866
1741636800,0.999662
1741640400,0.999651
1741644000,0.99963
1741647600,0.999622
1741651200,0.999823
1741654800,0.999622
1741658400,0.999823
1741662000,0.999824
1741665600,0.999624
1741669200,0.999857
1741672800,0.999657
1741676400,0.999657
1741680000,0.999857
1741683600,0.999699
1741687200,0.999694
1741690800,0.999694
1741694400,0.999691
1741698000,0.99973
1741701600,0.999699
1741705200,0.999681
1741708800,0.999695
1741712400,0.999662
1741716000,0.999729
1741719600,0.999746
1741723200,0.999703
1741726800,0.999743
1741730400,0.999738
1741734000,0.999723
1741737600,0.99967
1741741200,0.999669
1741744800,0.99972
1741748400,0.999672
1741752000,0.999669
1741755600,0.999713
1741759200,0.999715
1741762800,0.99973
1741766400,0.999735
1741770000,0.999686
1741773600,0.999638
1741777200,0.999689
1741780800,0.9997
1741784400,0.999683
1741788000,0.999636
1741791600,0.999639
1741795200,0.999677
1741798800,0.999635
1741802400,0.999662
1741806000,0.999615
1741809600,0.999607
1741813200,0.999625
1741816800,0.999613
1741820400,0.999578
1741824000,0.999562
1741827600,0.999553
1741831200,0.999551
1741834800,0.999417
1741838400,0.999389
1741842000,0.999376
1741845600,0.999306
1741849200,0.999321
1741852800,0.999293
1741856400,0.999278
1741860000,0.999257
1741863600,0.999213
1741867200,0.999123
1741870800,0.999033
1741874400,0.999018
1741878000,0.99912
1741881600,0.999172
1741885200,0.999053
1741888800,0.99906
1741892400,0.99905
1741896000,0.999007
1741899600,0.998994
1741903200,0.999031
1741906800,0.999039
1741910400,0.999048
1741914000,0.999209
1741917600,0.999206
1741921200,0.999261
1741924800,0.999264
1741928400,0.999217
1741932000,0.999218
1741935600,0.999258
1741939200,0.999206
1741942800,0.999271
1741946400,0.999201
1741950000,0.999208
1741953600,0.9992
1741957200,0.999214
1741960800,0.999217
1741964400,0.999228
1741968000,0.999262
1741971600,0.999255
1741975200,0.999298
1741978800,0.999269
1741982400,0.999257
1741986000,0.999254
1741989600,0.999299
1741993200,0.999316
1741996800,0.999592
1741996800,0.999264
1742000400,0.999267
1742004000,0.999306
1742007600,0.999305
1742011200,0.999299
1742014800,0.999327
1742018400,0.999325
1742022000,0.99933
1742025600,0.999287
1742029200,0.999292
1742032800,0.999342
1742036400,0.999333
1742040000,0.999386
1742043600,0.999334
1742047200,0.999309
1742050800,0.99935
1742054400,0.999277
1742058000,0.999298
1742061600,0.999308
1742065200,0.999342
1742068800,0.999345
1742072400,0.999301
1742076000,0.999375
1742079600,0.999382
1742083200,0.999394
1742086800,0.999341
1742090400,0.99934
1742094000,0.999345
1742097600,0.999354
1742101200,0.999363
1742104800,0.999408
1742108400,0.99936
1742112000,0.999404
1742115600,0.999367
1742119200,0.999363
1742122800,0.999436
1742126400,0.999393
1742130000,0.999338
1742133600,0.999338
1742137200,0.999356
1742140800,0.999385
1742144400,0.999421
1742148000,0.999387
1742151600,0.999384
1742155200,0.999428
1742158800,0.999427
1742162400,0.999428
1742166000,0.999382
1742169600,0.999437
1742173200,0.999449
1742176800,0.999394
1742180400,0.999461
1742184000,0.999462
1742187600,0.999462
1742191200,0.999405
1742194800,0.999418
1742198400,0.999472
1742202000,0.999475
1742205600,0.999539
1742209200,0.999517
1742212800,0.999521
1742216400,0.999472
1742220000,0.999516
1742223600,0.999601
1742227200,0.999688
1742230800,0.999668
1742234400,0.999689
1742238000,0.99984
1742241600,0.999793
1742245200,0.999779
1742248800,0.999816
1742252400,0.999811
1742256000,0.999796
1742259600,0.999741
1742263200,0.999737
1742266800,0.999737
1742270400,0.999786
1742274000,0.999749
1742277600,0.999804
1742281200,0.99972
1742284800,0.999756
1742288400,0.99974
1742292000,0.999763
1742295600,0.999834
1742299200,0.999688
1742302800,0.999724
1742306400,0.999736
1742310000,0.999731
1742313600,0.999755
1742317200,0.999802
1742320800,0.999808
1742324400,0.999809
1742328000,0.999761
1742331600,0.999759
1742335200,0.999758
1742338800,0.999749
1742342400,0.999785
1742346000,0.999789
1742349600,0.999745
1742353200,0.999803
1742356800,0.999806
1742360400,0.999772
1742364000,0.99982
1742367600,0.999806
1742371200,0.999759
1742374800,0.999784
1742378400,0.999727
1742382000,0.999732
1742385600,0.999766
1742389200,0.99978
1742392800,0.999674
1742396400,0.999655
1742400000,0.999652
1742403600,0.999769
1742407200,0.999843
1742410800,0.99983
1742414400,0.999782
1742418000,0.999778
1742421600,0.999806
1742425200,0.999853
1742428800,0.999805
1742432400,0.999807
1742436000,0.999813
1742439600,0.99986
1742443200,0.99981
1742446800,0.9998
1742450400,0.999812
1742454000,0.999813
1742457600,0.999814
1742461200,0.999817
1742464800,0.999772
1742468400,0.999827
1742472000,0.999769
1742475600,0.999741
1742479200,0.999744
1742482800,0.999845
1742486400,0.999794
1742490000,0.999839
1742493600,0.999837
1742497200,0.999793
1742500800,0.999746
1742504400,0.999709
1742508000,0.999663
1742511600,0.999654
1742515200,0.999654
1742518800,0.999647
1742522400,0.999668
1742526000,0.999611
1742529600,0.99961
1742533200,0.999612
1742536800,0.999663
1742540400,0.999605
1742544000,0.999605
1742547600,0.9996
1742551200,0.999591
1742554800,0.999635
1742558400,0.999623
1742562000,0.999575
1742565600,0.999574
1742569200,0.999625
1742572800,0.999628
1742576400,0.999582
1742580000,0.999617
1742583600,0.999579
1742587200,0.999637
1742590800,0.999612
1742594400,1.002717
1742598000,0.99957
1742601600,0.999616
1742605200,0.99961
1742608800,0.999546
1742612400,0.999595
1742616000,0.999595
1742619600,0.999589
1742623200,0.999595
1742626800,0.999558
1742630400,0.999573
1742634000,0.999607
1742637600,0.999608
1742641200,0.999609
1742644800,0.999593
1742648400,0.999555
1742652000,0.999556
1742655600,0.999543
1742659200,0.999572
1742662800,0.999577
1742666400,0.999581
1742670000,0.999584
1742673600,0.99957
1742677200,0.999586
1742680800,0.99959
1742684400,0.999549
1742688000,0.999547
1742691600,0.999595
1742695200,0.999561
1742698800,0.999634
1742702400,0.999638
1742706000,0.999641
1742709600,0.99964
1742713200,0.999598
1742716800,0.9996
1742720400,0.999609
1742724000,0.999657
1742727600,0.999614
1742731200,0.999619
1742734800,0.999685
1742738400,0.999636
1742742000,0.999638
1742745600,0.999647
1742749200,0.999648
1742752800,0.999642
1742756400,0.999628
1742760000,0.99964
1742763600,0.999588
1742767200,0.999622
1742770800,0.999575
1742774400,0.999566
1742778000,0.999565
1742781600,0.999623
1742785200,0.999621
1742788800,0.999625
1742792400,0.999625
1742796000,0.999576
1742799600,0.999613
1742803200,0.99956
1742806800,0.999558
1742810400,0.99961
1742814000,0.999568
1742817600,0.999561
1742821200,0.999663
1742824800,0.999663
1742828400,0.999662
1742832000,0.999699
1742835600,0.9997
1742839200,0.999712
1742842800,0.999762
1742846400,0.99971
1742850000,0.999705
1742853600,0.999666
1742857200,0.999674
1742860800,0.999715
1742864400,0.99967
1742868000,0.999668
1742871600,0.999636
1742875200,0.999619
1742878800,0.999666
1742882400,0.999667
1742886000,0.999622
1742889600,0.999626
1742893200,0.999676
1742896800,0.999678
1742900400,0.999634
1742904000,0.999679
1742907600,0.999685
1742911200,0.99967
1742914800,0.999668
1742918400,0.999627
1742922000,0.999688
1742925600,0.999689
1742929200,0.999709
1742932800,0.999662
1742936400,0.999662
1742940000,0.999702
1742943600,0.999648
1742947200,0.999701
1742950800,0.999714
1742954400,0.999669
1742958000,0.999668
1742961600,0.999733
1742965200,0.999664
1742968800,0.999709
1742972400,0.999673
1742976000,0.999719
1742979600,0.999624
1742983200,0.999591
1742986800,0.999546
1742990400,0.999544
1742994000,0.99953
1742997600,0.999577
1743001200,0.999537
1743004800,0.999539
1743008400,0.999588
1743012000,0.999595
1743015600,0.999568
1743019200,0.999605
1743022800,0.999561
1743026400,0.999609
1743030000,0.999622
1743033600,0.999578
1743037200,0.999646
1743040800,0.999608
1743044400,0.999612
1743048000,0.999658
1743051600,0.999656
1743055200,0.999613
1743058800,0.999602
1743062400,0.999657
1743066000,0.999635
1743069600,0.99958
1743073200,0.999637
1743076800,0.999664
1743080400,0.999611
1743084000,0.99965
1743087600,0.999667
1743091200,0.999693
1743094800,0.999653
1743098400,0.999632
1743102000,0.999648
1743105600,0.999642
1743109200,0.999633
1743112800,0.999598
1743116400,0.999594
1743120000,0.99961
1743123600,0.999656
1743127200,0.999611
1743130800,0.999627
1743134400,0.999635
1743138000,0.999599
1743141600,0.999584
1743145200,0.999629
1743148800,0.999591
1743152400,0.999585
1743156000,0.999578
1743159600,0.999547
1743163200,0.999577
1743166800,0.999615
1743170400,0.999563
1743174000,0.999575
1743177600,0.999528
1743181200,0.999575
1743184800,0.999528
1743188400,0.999537
1743192000,0.999518
1743195600,0.99937
1743199200,0.999452
1743202800,0.99946
1743206400,0.999491
1743210000,0.999457
1743213600,0.999483
1743217200,0.99948
1743220800,0.999476
1743224400,0.999354
1743228000,0.999303
1743231600,0.999328
1743235200,0.999358
1743238800,0.999481
1743242400,0.99944
1743246000,0.99938
1743249600,0.999341
1743253200,0.999372
1743256800,0.999344
1743260400,0.999397
1743264000,0.999315
1743267600,0.999289
1743271200,0.999278
1743274800,0.999315
1743278400,0.999311
1743282000,0.999257
1743285600,0.999264
1743289200,0.999309
1743292800,0.999305
1743296400,0.999324
1743300000,0.99932
1743303600,0.999276
1743307200,0.999267
1743310800,0.999314
1743314400,0.999278
1743318000,0.999271
1743321600,0.999254
1743325200,0.999248
1743328800,0.999301
1743332400,0.999239
1743336000,0.999277
1743339600,0.999272
1743343200,0.999162
1743346800,0.999147
1743350400,0.999071
1743354000,0.999062
1743357600,0.999074
1743361200,0.999049
1743364800,0.998998
1743368400,0.999028
1743372000,0.999005
1743375600,0.999028
1743379200,0.999036
1743382800,0.999023
1743386400,0.999007
1743390000,0.998996
1743393600,0.999034
1743397200,0.999042
1743400800,0.999045
1743404400,0.999033
1743408000,0.999017
1743411600,0.999002
1743415200,0.999009
1743418800,0.999033
1743422400,0.999012
1743426000,0.999022
1743429600,0.998926
1743433200,0.998896
1743436800,0.99885
1743440400,0.998811
1743444000,0.998799
1743447600,0.99895
1743451200,0.998933
1743454800,0.998926
1743458400,0.998949
1743462000,0.998831
1743465600,0.998856
1743469200,0.998854
1743472800,0.998906
1743476400,0.9989
1743480000,0.998818
1743483600,0.998801
1743487200,0.998793
1743490800,0.998815
1743494400,0.998789
1743498000,0.998791
1743501600,0.998784
1743505200,0.998747
1743508800,0.998771
1743512400,0.998777
1743516000,0.998798
1743519600,0.998585
1743523200,0.998554
1743526800,0.998577
1743530400,0.998547
1743534000,0.998562
1743537600,0.998524
1743541200,0.998531
1743544800,0.998504
1743548400,0.998515
1743552000,0.998512
1743555600,0.998425
1743559200,0.998195
1743562800,0.998163
1743566400,0.998159
1743570000,0.998173
1743573600,0.998142
1743577200,0.998215
1743580800,0.998215
1743584400,0.99835
1743588000,0.99834
1743591600,0.998631
1743595200,0.998628
1743598800,0.998644
1743602400,0.998714
1743606000,0.998742
1743609600,0.998709
1743613200,0.99864
1743616800,0.998662
1743620400,0.998661
1743624000,0.998664
1743627600,0.998638
1743631200,0.998635
1743634800,0.998624
1743638400,0.998626
1743642000,0.998652
1743645600,0.998623
1743649200,0.998653
1743652800,0.998631
1743656400,0.998643
1743660000,0.998601
1743663600,0.998624
1743667200,0.998627
1743670800,0.998634
1743674400,0.998615
1743678000,0.998613
1743681600,0.998636
1743685200,0.998857
1743688800,0.998806
1743692400,0.998813
1743696000,0.998796
1743699600,0.998828
1743703200,0.998796
1743706800,0.998798
1743710400,0.998816
1743714000,0.998836
1743717600,0.998839
1743721200,0.998822
1743724800,0.998802
1743728400,0.998815
1743732000,0.998807
1743735600,0.998833
1743739200,0.99883
1743742800,0.998831
1743746400,0.998823
1743750000,0.9988
1743753600,0.998825
1743757200,0.998801
1743760800,0.998821
1743764400,0.998839
1743768000,0.998834
1743771600,0.998845
1743775200,0.998827
1743778800,0.998829
1743782400,0.998815
1743786000,0.998734
1743789600,0.998732
1743793200,0.998681
1743796800,0.998945
1743800400,0.998922
1743804000,0.998919
1743807600,0.998908
1743811200,0.998914
1743814800,0.998898
1743818400,0.998871
1743822000,1.002865
1743825600,0.998894
1743829200,0.99886
1743832800,0.998861
1743836400,0.99888
1743840000,0.998879
1743843600,0.998839
1743847200,0.998861
1743850800,0.998831
1743854400,0.998823
1743858000,0.998844
1743861600,0.998813
1743865200,0.99877
1743868800,0.998765
1743872400,0.998769
1743876000,0.99878
1743879600,0.998795
1743883200,0.998747
1743886800,0.998641
1743890400,0.998674
1743894000,0.998673
1743897600,0.998651
1743901200,0.998662
1743904800,0.998633
1743908400,0.998626
1743912000,0.998625
1743915600,0.99862
1743919200,0.998597
1743922800,0.998577
1743926400,0.99855
1743930000,0.998568
1743933600,0.998591
1743937200,0.998566
1743940800,0.998585
1743944400,0.998561
1743948000,0.998539
1743951600,0.99854
1743955200,0.998545
1743958800,0.998547
1743962400,0.998542
1743966000,0.998623
1743969600,0.998627
1743973200,0.998502
1743976800,0.998422
1743980400,0.998382
1743984000,0.998495
1743987600,0.998337
1743991200,0.99836
1743994800,0.99831
1743998400,0.998281
1744002000,0.998327
1744005600,0.998337
1744009200,0.998152
1744012800,0.997868
1744016400,0.998231
1744020000,0.998196
1744023600,0.998208
1744027200,0.998602
1744030800,0.998645
1744034400,0.998564
1744038000,0.998578
1744041600,0.998624
1744045200,0.998608
1744048800,0.998618
1744052400,0.998627
1744056000,0.998625
1744059600,0.99857
1744063200,0.998585
1744066800,0.998576
1744070400,0.998522
1744074000,0.998511
1744077600,0.998559
1744081200,0.998512
1744084800,0.998567
1744088400,0.998581
1744092000,0.998589
1744095600,0.998498
1744099200,0.998495
1744102800,0.998538
1744106400,0.998469
1744110000,0.998431
1744113600,0.998481
1744117200,0.998348
1744120800,0.998378
1744124400,0.998378
1744128000,0.998331
1744131600,0.998319
1744135200,0.998322
1744138800,0.998464
1744142400,0.998417
1744146000,0.998339
1744149600,0.998353
1744153200,0.998346
1744156800,0.998315
1744160400,0.998299
1744164000,0.998343
1744167600,0.998341
1744171200,0.998666
1744174800,0.998611
1744178400,0.998594
1744182000,0.998636
1744185600,0.998669
1744189200,0.998661
1744192800,0.998668
1744196400,0.998679
1744200000,0.998908
1744203600,0.998892
1744207200,0.998914
1744210800,0.998897
1744214400,0.998886
1744218000,0.998935
1744221600,0.999026
1744225200,0.999014
1744228800,0.999157
1744232400,0.999097
1744236000,0.999026
1744239600,0.99907
1744243200,0.999088
1744246800,0.99902
1744250400,0.998934
1744254000,0.998919
1744257600,0.998914
1744261200,0.998909
1744264800,0.998904
1744268400,0.998909
1744272000,0.998909
1744275600,0.998902
1744279200,0.998905
1744282800,0.998884
1744286400,0.998877
1744290000,0.998884
1744293600,0.998907
1744297200,0.998861
1744300800,0.998837
1744304400,0.998839
1744308000,0.99888
1744311600,0.998874
1744315200,0.998854
1744318800,0.998862
1744322400,0.998853
1744326000,0.998844
1744329600,0.998827
1744333200,0.99881
1744336800,0.998812
1744340400,0.998802
1744344000,0.998821
1744347600,0.998799
1744351200,0.998798
1744354800,0.998804
1744358400,0.998795
1744362000,0.998734
1744365600,0.998799
1744369200,0.998821
1744372800,0.998849
1744376400,0.998742
1744380000,0.998747
1744383600,0.998649
1744387200,0.998671
1744390800,0.998671
1744394400,0.998665
1744398000,0.998634
1744401600,0.99861
1744405200,0.998617
1744408800,0.998607
1744412400,0.998608
1744416000,0.998603
1744419600,0.998594
1744423200,0.998585
1744426800,0.998586
1744430400,0.998581
1744434000,0.99856
1744437600,0.998553
1744441200,0.99855
1744444800,0.998554
1744448400,0.998558
1744452000,0.998568
1744455600,0.998563
1744459200,0.998594
1744462800,0.998569
1744466400,0.998745
1744470000,0.998691
1744473600,0.998673
1744477200,0.998663
1744480800,0.99866
1744484400,0.998673
1744488000,0.998666
1744491600,0.998666
1744495200,0.998664
1744498800,0.998673
1744502400,0.998672
1744506000,0.998688
1744509600,0.99868
1744513200,0.998691
1744516800,0.998687
1744520400,0.998679
1744524000,0.998677
1744527600,0.998673
1744531200,0.998694
1744534800,0.998687
1744538400,0.998683
1744542000,0.998685
1744545600,0.998679
1744549200,0.998672
1744552800,0.998648
1744556400,0.998655
1744560000,0.998638
1744563600,0.998634
1744567200,0.998705
1744570800,0.998747
1744574400,0.99864
1744578000,0.998626
1744581600,0.998633
1744585200,0.998626
1744588800,0.998608
1744592400,0.99857
1744596000,0.99856
1744599600,0.998568
1744603200,0.998565
1744606800,0.998582
1744610400,0.998563
1744614000,0.998527
1744617600,0.998492
1744621200,0.998566
1744624800,0.998556
1744628400,0.998565
1744632000,0.998539
1744635600,0.998515
1744639200,0.99851
1744642800,0.99854
1744646400,0.998346
1744650000,0.998337
1744653600,0.998337
1744657200,0.998358
1744660800,0.998315
1744664400,0.998304
1744668000,0.998262
1744671600,0.998255
