wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0xfb735452629b6bb1238f3f2d6a009631d462b67a	2	21.78	10.40	17429.68	1	79.00	0	3	1.3569400048041302e-7	0	0	0	0	0
0xf88ba64863460966f463f79da642e9529db9242b	2	21.71	2.23	3755.72	1	44.00	0	20	0	0	0	0	0	0
0x99646f73b54afaf5bc0c40e8ff1580a2adf15e20	1	21.69	0.16	263.85	1	87.00	0	10	0	0	0	0	0	0
0x1d098a8d7fa63a39e0884b720f86f9ba8cbbeef1	1	21.24	504.26	69694.48	14	57.57	1	20	6.27096753096674e-7	0	0	0	0	0
0x10fab6713bfbb7a186858ede16c44e4921871bb6	7	20.78	0.30	178.31	1	100.00	0	59	0	0	0	0	0	0
0x7d57b8b8a731cc1fc1e661842790e1864d5cf4e8	2	20.41	11.73	20972.69	1	46.00	0	22	0	0	0	0	0	0
0x3352cfe4b92b354c9e56382a6fc6d7462fea9ba2	1	20.28	257.09	15979.72	17	84.12	0	17	1.483978593603046e-7	0	0	0	0	0
0x1b4e9062d9395ecf9726e0808e7559f860ade6fa	1	20.15	0.01	4.75	5	63.40	1	11	6.270665986463086e-8	0	0	0	0	0
0x23777a214af90185fa59fe692daff609dd02ab90	1	20.15	90.88	4988.15	8	99.88	0	10	8.490345926315257e-9	0	0	0	0	0
0x72ae66b1be08878f0469421a58c9f871af49afcf	1	20.11	4.62	8385.89	1	96.00	0	20	0.0000016986042905564602	0	0	0	0	0
0xedeed75328937a17749c1a59772e2ec79eb51314	2	19.90	16.86	31045.05	2	100.00	133	5	4.10610434542491e-10	0	0	0	0	0
0x8129b399b9eb9ab34753fc92df406ecfe1677f85	1	19.78	20.55	18914.69	2	56.00	0	18	0	0	0	0	0	0
0xe41277b8045ab83ca8a0233f4013808e7cebff42	1	19.77	01.09	2015.84	1	99.00	0	6	0	0	0	0	0	0
0xdb0e979228649de327d698b02c47e065c0a0af50	2	19.76	123.23	227652.90	1	81.00	0	10	9.424807601021712e-8	0	0	0	0	0
0xd573805f73e46cd096f6bfaaa385874c2f474dfe	1	19.67	3.90	7229.40	1	96.00	0	23	0	0	0	0	0	0
0x5e8e79f1d05dff8bfb9ab83fb9ea0c66150e75f5	5	19.63	3.80	888.05	2	100.00	0	84	1.5153097110420788e-7	0	0	0	0	0
0xca2cebc209bcde7e178cbcddf7f3bbbe1a26fbc7	1	19.34	662.41	167017.10	2	40.00	0	55	0.0000014649828017354594	0	0	0	0	0
0x3a81cce57848c2b84d575805b75dbc7dc1f99ab1	2	19.34	25.93	25175.34	2	100.00	0	10	3.809817739064414e-7	0	0	0	0	0
0xc827c2562898a8599c631f694da34b626099dc54	1	19.27	26.39	49985.58	1	40.00	0	20	0.0000010040994924409574	0	0	0	0	0
