wallet	ticks	apr	total_profit_usd	mid_deposited_usd	rebalances	in_range	rebalances_gap_hours	mid_duration_hours	impermanent_loss_avg	auto_rebalance	vfat_cutoff_tick_low_avg	vfat_cutoff_tick_high_avg	vfat_buffer_ticks_below_avg	vfat_buffer_ticks_above_avg
0x5067afcbc0829acdc41ff579f0d7cd141a043337	400	207.35	3.53	157.34	2	43.00	0	46	0.11799104121609227	0	0	0	0	0
0x65d4a7f67ddbcd15b5d719d0c60c6ea45ee1ebd3	400	206.80	155.93	2471.10	4	59.50	43	38	0.046187115028031855	0	0	0	0	0
0x5fab7fa9ea16aff5d369cc17a6577d48cc842c33	250	206.55	6.49	177.33	4	37.00	1	44	0.0006150378078190188	0	0	0	0	0
0x826c0c280291b3cfb5cd5a0ba4a602beac7bfb0c	400	204.50	103.15	1578.87	6	65.67	0	27	0.014618025321755379	0	0	0	0	0
0x98e0238ec1b69cc6e13ac4547866d29bcc268ab7	400	204.48	579.77	8034.55	11	93.27	4	10	0.005832373474256126	0	0	0	0	0
0x79861150bc798bca8ea7ce4ec9cbc35721d535df	450	204.47	5.69	338.35	1	60.00	0	70	0	0	0	0	0	0
0x9694366b5f7329f973b91b705883472f1302637f	400	204.33	23.66	247.13	8	64.00	11	25	0.0051248555146599095	0	0	0	0	0
0x74a68a719545f3d68dc1e6d8d216eeedf232a3fc	550	203.72	9.51	425.84	1	81.00	0	76	0	0	0	0	0	0
0x882e4fbe0a1290bee438cd8874850e6a9192f9a7	350	203.66	12.51	1108.37	2	100.00	135	9	0.00013513930094966042	0	0	0	0	0
0x6ac54906d7eae6bec5c7fbd26988de4bebd621a7	400	202.48	209.62	3198.11	10	82.50	2	16	0.004957997402130765	0	0	0	0	0
0xd1c921829db71034b077e585fa4f28850f2b5267	450	202.26	427.13	77079.54	1	100.00	0	14	0	0	0	0	0	0
0x4c7896180858611c0866970401b56f165c3989da	1100	201.83	10.86	1963.66	1	100.00	0	22	0.044119977521361875	0	0	0	0	0
0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	200	200.85	480.27	21910.77	4	42.75	0	6	0.0017176116940437192	0	0	0	0	0
0xc92a565131d9461705293a4fafbba6516f3410c4	400	200.30	32.74	3199.81	2	66.50	0	14	0.005676798633330593	0	0	0	0	0
0x6ada1274d9c79833e5e5cf9a5bd3c7d46d30b4ed	1050	199.33	9.62	440.23	1	100.00	0	95	0.0004654238742407557	0	0	0	0	0
0xe37d4ec17cb2a1c1c4f184ab15df5cd45027fc7e	600	198.76	27.03	1654.78	1	100.00	0	52	0.018747741262969964	0	0	0	0	0
0xa58de18ccedf49d067402a82293d06b87c9317a6	650	198.50	14.22	1301.96	2	96.00	53	15	0.009793920167849857	0	0	0	0	0
0x887e8b6119b38c60cb03cab204c0a704c6e0a473	400	197.96	3.23	38.90	12	83.33	0	14	0.00424563795633585	0	0	0	0	0
0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	700	197.73	118.84	2773.69	5	99.40	0	21	0.024214903388903863	0	0	0	0	0
0xb35921250506b2ac26d7de1c8b4ceea41226e2ce	400	197.21	0.18	16.68	1	58.00	0	33	0.002571181112154264	0	0	0	0	0
0x66c92528f1c46a75760bbbea8f0983c11254648c	350	197.18	3.45	160.80	4	80.75	13	17	0.004136076067681738	0	0	0	0	0
0x2565bc650e2ce84eef61ca6204e5f23d93130205	400	197.17	12.30	383.72	4	76.00	0	25	0.005573532242045265	0	0	0	0	0
0xb734ec7a75d65406fde5bcf9156cab673ba1e1c5	500	197.16	3.24	199.82	1	93.00	0	48	0.015609116395376432	0	0	0	0	0
0x3a15cac48a2fd24f5c480e2d0a97d388ac418c02	850	196.88	5.97	1106.15	1	88.00	0	21	0	0	0	0	0	0
0x7e00c573fffc25a7721fa88e098d2f3de0a1feed	700	196.79	1.94	359.08	1	95.00	0	23	0	0	0	0	0	0
