id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	in_range_swaps	impermanent_loss	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp
272519	-276340	-276339	1	24200.70868635157	27046.478488	51289.707063300295	0.0	51247.187174351566	19.267727496291197	1.13	13.72	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
54262	-276517	-276195	322	528.8435761675448	513.615867	498.76043924010406	543.626255	1042.4594431675448	6.269562312449652	1.13	13.72	73	0		0.0	0.0	0.0	0.0	0x5ebb8663b9d213026ad9776dba264c3ef1a40f37	0	0	0	0	0	0	0	0
272522	-276340	-276339	1	4685.448834258622	5236.412402	9930.093423451552	0.0	9921.86123625862	3.728690691395546	1.13	13.72	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
272525	-276340	-276339	1	1336.6184408868785	1493.791871	2832.758708721447	0.0	2830.410311886879	1.0632757539028668	1.13	13.71	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
176471	-276342	-276339	3	3912.419490711088	4294.330218	8214.136797563515	0.0	8206.74970871109	5.992949127131614	1.1	13.33	67	0	2.2212442996e-06	0.0	0.0	0.0	0.0	0x7617452156f474836604c1a79c79c0627be5fe74	0	0	0	0	0	0	0	0
520814	-276316	-276315	1	1759.7589283761768	7908.167758	9661.25900439372	0.0	9667.926686376177	3.4914709253341067	1.08	13.18	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
520816	-276316	-276315	1	1576.4405953455516	7084.354844	8654.822345881154	0.0	8660.795439345553	3.126597225176691	1.08	13.18	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
723204	-276317	-276316	1	0.8510793079474668	8236.996622	0.0	8237.848384	8237.847701307948	5.894697570355541	1.07	13.06	100	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	0	0	0	0	0	0	0	0
704874	-276315	-276314	1	4955.257408061824	4347.30106	9298.534939099454	0.0	9302.558468061825	3.2988450716900752	1.06	12.94	90	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	0	0	0	0	0	0	0	0
721526	-276319	-276318	1	1505.3355201877193	7685.711081	0.0	9191.94167	9191.04660118772	3.244271677596661	1.06	12.88	94	0	3.7681080478080275e-09	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	0	0	0	0	0	0	0	0
704875	-276315	-276314	1	4443.543495077504	3898.368895	8338.304358349646	0.0	8341.912390077503	2.9573982426624825	1.06	12.94	90	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	0	0	0	0	0	0	0	0
721529	-276319	-276318	1	1349.4975861991877	6890.057674	0.0	8240.357667	8239.555260199188	2.907425066077267	1.06	12.88	94	0	3.7681080478080275e-09	0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	0	0	0	0	0	0	0	0
257488	-276341	-276340	1	9489.613893380636	40000.0	0.0	49474.377746	49489.61389338064	34.555811627422926	1.05	12.74	99	0		0.0	0.0	0.0	0.0	0x1bc8c6c06a43e3fbb2ebc613e0ebc0ecb95b5937	0	0	0	0	0	0	0	0
278340	-276335	-276334	1	1952.5375854592637	7954.69997	9915.651306018393	0.0	9907.237555459264	3.4414574465237133	1.04	12.68	90	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-887272	887272	0	0	0	0	100
278342	-276335	-276334	1	1004.5254196241556	4092.468378	5101.32243455999	0.0	5096.993797624155	1.7657923531538626	1.04	12.64	92	0		0.0	0.0	0.0	0.0	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	true	-276425	-275371	1	1	0	0	100
