id,tick_lower,tick_upper,ticks,deposited_token0,deposited_token1,collected_token0,collected_token1,total_deposited_usd,total_profit_usd,apr_30d,apr,in_range,in_range_swaps,impermanent_loss,price_lower,price_upper,price_range,price_mid,wallet,auto_rebalance,cutoff_tick_low,cutoff_tick_high,buffer_ticks_below,buffer_ticks_above,tick_spaces_below,tick_spaces_above,dust_bp
"9487639","-68000","-66000","2000","164104.125034","0.85","156591.067244","0.93916973","164104.975034","0.44544511","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"11135257","-68000","-66000","2000","103900.606583","0.52398535","97963.444731","0.5944368","103901.13056835","0.44365877","0.00","0.01","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"9664254","-68000","-66000","2000","1567979.601323","3.19821509","1680473.602353","1.91512634","1567982.79953809","0.417465","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"11817756","-70000","-68000","2000","129068.002391","4.02307644","0.364179","0.00000884","129072.02546744","0.36418784","0.00","0.00","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"10139431","-68000","-66000","2000","905534.329798","7.99883159","1073900.545511","5.97989528","905542.3286295901","0.285438","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"13021959","-70000","-68000","2000","151671.311303","2.57453228","180008.035603","2.28471001","151673.88583528","0.26878356999999997","0.00","0.01","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"10823895","-68000","-66000","2000","45571.635465","0.41809493","49815.362347","0.36683668","45572.05355993","0.26585409","0.00","0.01","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"12549576","-70000","-68000","2000","20843.870653","0.22554475","0.258557","0.00000064","20844.09619775","0.25855764","0.00","0.03","0","0","0.00","0.0009","0.0011","0.0002","0.0010","undefined","0","0","0","0","0","0","0","0"
"9735494","-68000","-66000","2000","1020776.047746","2.8","1089701.35233","2.00700217","1020778.847746","0.21949812","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"11730783","-70000","-66000","4000","102966.734884","0.93839633","110284.640704","0.85899704","102967.67328033001","0.21661317","0.00","0.00","0","0","0.00","0.0009","0.0014","0.0004","0.0011","undefined","0","0","0","0","0","0","0","0"
"9690541","-68000","-66000","2000","1774864.772254","1.44","1662908.684623","2.7106995","1774866.212254","0.19486884000000002","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"10573147","-68000","-66000","2000","22825.753968","0.18057202","15704.52447","0.26802049","22825.93454002","0.15267246","0.00","0.01","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
"11369612","-68000","-66000","2000","419689.447497","2.29391116","505872.171972","1.28576054","419691.74140816","0.15183548","0.00","0.00","0","0","0.00","0.0011","0.0014","0.0002","0.0012","undefined","0","0","0","0","0","0","0","0"
