id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	impermanent_loss	wallet	open_price	close_price	open_date	close_date
11190295	-68000	-66000	2000	85434.956757	0.374113	85434.956756	0.37411299	117190.08282625549	1990.9957149802394	0.98	11.93	0	0.00		84881.10829951239463670737028008245	90203.02071103097894253410031531367	1744658115	1745326800
11062097	-68000	-66000	2000	84936.587149	0.35164866	84868.183988	0.3524509	114671.22791348732	1989.0919068341973	0.98	11.95	0	0.00		84557.81052738071303071996461767708	90203.02071103097894253410031531367	1744517197	1745326800
11191634	-68000	-66000	2000	85458.164334	0.37341935	85482.007265	0.37313916	117154.41262248353	1985.8740200931716	0.98	11.90	0	0.00		84881.10829951239463670737028008245	90203.02071103097894253410031531367	1744659685	1745326800
11191703	-68000	-66000	2000	85481.769875	0.37313813	85481.769874	0.37313812	117154.14789820754	1985.807542227638	0.98	11.90	0	0.00		84881.10829951239463670737028008245	90203.02071103097894253410031531367	1744659771	1745326800
11212922	-68000	-66000	2000	85430.206327	0.39523933	85430.206326	0.39523932	119098.93228238946	1983.054611384352	0.98	11.92	0	0.00		85185.66701190756522265892947753902	90203.02071103097894253410031531367	1744683821	1745326800
11213053	-68000	-66000	2000	85430.206327	0.39523933	85430.206326	0.39523932	119098.93228238946	1983.054611384352	0.98	11.92	0	0.00		85185.66701190756522265892947753902	90203.02071103097894253410031531367	1744683977	1745326800
11214719	-68000	-66000	2000	85418.909498	0.39432707	85418.909497	0.39432706	119009.92397680116	1978.4774802987959	0.98	11.90	0	0.00		85185.66701190756522265892947753902	90203.02071103097894253410031531367	1744685811	1745326800
11062043	-68000	-66000	2000	84837.85	0.3490328	84702.264408	0.35062268	114351.29937024118	1978.18990355602	0.98	11.91	0	0.00		84557.81052738071303071996461767708	90203.02071103097894253410031531367	1744517137	1745326800
11214631	-68000	-66000	2000	85418.491357	0.39399727	85418.914873	0.39399228	118981.41160282065	1976.7970630056734	0.98	11.89	0	0.00		85185.66701190756522265892947753902	90203.02071103097894253410031531367	1744685707	1745326800
11255664	-68000	-66000	2000	85364.646149	0.36461264	85365.530482	0.36460225	116309.05641821443	1944.6983718240772	0.98	11.97	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744729885	1745326800
11255052	-68000	-66000	2000	85380.716272	0.3623442	85365.820126	0.36251905	116132.60568392574	1933.527817367547	0.98	11.92	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744729229	1745326800
11257033	-68000	-66000	2000	85447.859257	0.3624164	85447.859256	0.36241639	116205.87623055234	1933.036158634739	0.98	11.91	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744731223	1745326800
11257041	-68000	-66000	2000	85447.859257	0.3624164	85447.859256	0.36241639	116205.87623055234	1933.036158634739	0.98	11.91	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744731231	1745326800
11257062	-68000	-66000	2000	85447.859257	0.3624164	85447.859256	0.36241639	116205.87623055234	1933.036158634739	0.98	11.91	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744731257	1745326800
11255032	-68000	-66000	2000	85380.716272	0.3623442	85380.716271	0.36234419	116132.60568392574	1932.651062166009	0.98	11.91	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744729215	1745326800
11341513	-68000	-66000	2000	85471.466613	0.37662324	85570.030774	0.37546468	117515.38408242058	1922.6949978800294	0.98	11.94	0	0.00		85082.15655895421873561731440970014	90203.02071103097894253410031531367	1744822517	1745326800
11341770	-68000	-66000	2000	85345.179066	0.37448763	85345.179065	0.37448762	117207.39423105172	1917.6993768329921	0.98	11.94	0	0.00		85082.15655895421873561731440970014	90203.02071103097894253410031531367	1744822791	1745326800
11341524	-68000	-66000	2000	85485.656654	0.37504711	85586.613392	0.37386063	117395.47358400334	1914.4979589257637	0.98	11.90	0	0.00		85082.15655895421873561731440970014	90203.02071103097894253410031531367	1744822537	1745326800
11341719	-68000	-66000	2000	85379.343244	0.37296004	85344.832506	0.37336559	117111.58775751383	1911.9487960424813	0.98	11.92	0	0.00		85082.15655895421873561731440970014	90203.02071103097894253410031531367	1744822723	1745326800
11341701	-68000	-66000	2000	85382.656928	0.37201456	85379.311709	0.37205386	117034.45796413046	1905.2357840685618	0.98	11.88	0	0.00		85082.15655895421873561731440970014	90203.02071103097894253410031531367	1744822701	1745326800
9525851	-68000	-66000	2000	1937.784666	0.01252125	1990.672803	0.01189659	2989.6411222929455	74.47711879769867	0.98	11.96	0	0.00		84005.7068018724575351182008502025	90203.02071103097894253410031531367	1742578449	1745326800
11512840	-68000	-66000	2000	464240.859928	1.98631906	464392.066577	1.98454361	633747.7427114611	9656.15222031303	0.97	11.83	0	0.00		85337.1878652068877117987597078335	90203.02071103097894253410031531367	1745050763	1745326800
11527953	-68000	-66000	2000	470563.885762	1.90527868	469441.962448	1.91842736	632846.6101990168	9643.295135671651	0.97	11.83	0	0.00		85175.32166843792669287859802243779	90203.02071103097894253410031531367	1745077009	1745326800
11544648	-68000	-66000	2000	468457.053569	1.94792157	468431.719997	1.94821871	634535.3712056522	9631.56143909585	0.97	11.79	0	0.00		85259.24256624573391061002151420133	90203.02071103097894253410031531367	1745101437	1745326800
11512741	-68000	-66000	2000	464563.505996	1.97524459	464240.859927	1.97903238	633125.3246525635	9630.23403537739	0.97	11.81	0	0.00		85337.1878652068877117987597078335	90203.02071103097894253410031531367	1745050541	1745326800
11517073	-68000	-66000	2000	465740.646045	1.9259532	465740.646044	1.92595319	629850.1298506311	9617.311679415143	0.97	11.86	0	0.00		85209.48681703743413418940477350169	90203.02071103097894253410031531367	1745057799	1745326800
11544553	-68000	-66000	2000	468566.241792	1.94220288	468457.05357	1.94348345	634156.9882507811	9608.14321111486	0.97	11.77	0	0.00		85259.24256624573391061002151420133	90203.02071103097894253410031531367	1745101299	1745326800
11520904	-68000	-66000	2000	465710.378002	1.94492241	465710.378001	1.9449224	631550.825640317	9597.427889231069	0.97	11.80	0	0.00		85268.41316940607873989480975222469	90203.02071103097894253410031531367	1745065281	1745326800
11512963	-68000	-66000	2000	464392.066577	1.97808224	464872.433586	1.97244312	633196.0423047093	9596.718885981332	0.97	11.77	0	0.00		85337.1878652068877117987597078335	90203.02071103097894253410031531367	1745050995	1745326800
11512671	-68000	-66000	2000	464792.466652	1.96705794	464563.505998	1.96974537	632655.6596195268	9584.828784040554	0.97	11.77	0	0.00		85337.1878652068877117987597078335	90203.02071103097894253410031531367	1745050399	1745326800
11520646	-68000	-66000	2000	465710.378004	1.93959989	465710.378003	1.93959988	631096.9828078545	9571.163341898646	0.97	11.78	0	0.00		85268.41316940607873989480975222469	90203.02071103097894253410031531367	1745064717	1745326800
11520556	-68000	-66000	2000	465574.393161	1.94119504	465710.378005	1.93959988	631097.0138741217	9571.132277631492	0.97	11.78	0	0.00		85268.41316940607873989480975222469	90203.02071103097894253410031531367	1745064571	1745326800
11516902	-68000	-66000	2000	465740.646047	1.90738341	465740.646046	1.9073834	628267.807576431	9524.582803645782	0.97	11.77	0	0.00		85209.48681703743413418940477350169	90203.02071103097894253410031531367	1745057413	1745326800
11516738	-68000	-66000	2000	465743.089636	1.90088077	465740.646046	1.9009094	627716.164548075	9492.251475918514	0.97	11.74	0	0.00		85209.48681703743413418940477350169	90203.02071103097894253410031531367	1745057131	1745326800
11516692	-68000	-66000	2000	465743.089638	1.90088077	465743.089637	1.90088076	627716.164550075	9492.111650405335	0.97	11.74	0	0.00		85209.48681703743413418940477350169	90203.02071103097894253410031531367	1745057055	1745326800
11516714	-68000	-66000	2000	465743.089638	1.90088077	465743.089637	1.90088076	627716.164550075	9492.111650405335	0.97	11.74	0	0.00		85209.48681703743413418940477350169	90203.02071103097894253410031531367	1745057115	1745326800
11061980	-68000	-66000	2000	407361.102793	1.67298503	407361.102792	1.67298502	548825.0539748843	9444.35122542025	0.97	11.85	0	0.00		84557.81052738071303071996461767708	90203.02071103097894253410031531367	1744517075	1745326800
11061966	-68000	-66000	2000	407378.006557	1.67245228	407361.102794	1.67265045	548796.9095653258	9442.316412339453	0.97	11.85	0	0.00		84557.81052738071303071996461767708	90203.02071103097894253410031531367	1744517065	1745326800
11061928	-68000	-66000	2000	407931.51372	1.66596371	407378.006558	1.67245227	548801.7574556723	9436.495851348562	0.97	11.84	0	0.00		84557.81052738071303071996461767708	90203.02071103097894253410031531367	1744517035	1745326800
11061874	-68000	-66000	2000	408001.550873	1.65571331	407931.51372	1.65653406	548005.0432276423	9350.846615065879	0.97	11.75	0	0.00		84557.81052738071303071996461767708	90203.02071103097894253410031531367	1744516959	1745326800
11021923	-68000	-66000	2000	369772.967564	1.74108283	369236.28044	1.7474087	517774.1715085973	9083.652088138391	0.97	11.86	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744470295	1745326800
11172994	-68000	-66000	2000	374719.978345	1.91053359	374719.978344	1.91053358	537990.3252745483	9065.553155311936	0.97	11.83	0	0.00		85457.98293425882559755872150804065	90203.02071103097894253410031531367	1744640407	1745326800
11021902	-68000	-66000	2000	369772.967566	1.74108283	369772.967565	1.74108282	517774.17151059734	9049.725726482866	0.97	11.81	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744470275	1745326800
11021838	-68000	-66000	2000	369687.039646	1.74209556	369772.967565	1.74108282	517774.33097063936	9049.566266440845	0.97	11.81	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744470217	1745326800
11022621	-68000	-66000	2000	369044.239593	1.74152972	369288.908256	1.73864599	517083.43153959885	9036.596961522184	0.97	11.81	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744471009	1745326800
11172233	-68000	-66000	2000	374502.925765	1.90450428	374511.93612	1.90439775	537258.0200234628	9036.345781827957	0.97	11.81	0	0.00		85457.98293425882559755872150804065	90203.02071103097894253410031531367	1744639595	1745326800
11022634	-68000	-66000	2000	369288.908257	1.738646	369474.47806	1.736459	517082.9688264552	9025.356374400988	0.97	11.80	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744471019	1745326800
11173029	-68000	-66000	2000	374719.978342	1.90202337	374719.978341	1.90202336	537263.0590360215	9025.171839923278	0.97	11.79	0	0.00		85457.98293425882559755872150804065	90203.02071103097894253410031531367	1744640435	1745326800
11022642	-68000	-66000	2000	369474.478059	1.73645901	369618.411424	1.73476281	517082.63296823174	9016.624134924554	0.97	11.79	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744471023	1745326800
11022787	-68000	-66000	2000	369624.493201	1.73469115	369624.4932	1.73469114	517082.3707059077	9016.503322754259	0.97	11.79	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744471147	1745326800
11022743	-68000	-66000	2000	369618.411425	1.73476282	369624.493202	1.73469114	517082.38125711004	9016.492773551872	0.97	11.79	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744471113	1745326800
11021634	-68000	-66000	2000	369600.837343	1.73428098	369582.891603	1.73449244	517023.84823916527	9015.500852281431	0.97	11.79	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744470003	1745326800
11022819	-68000	-66000	2000	369624.4932	1.72984357	369624.493491	1.72984355	516670.30089188355	8991.30616660975	0.97	11.76	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744471173	1745326800
11021812	-68000	-66000	2000	369582.891604	1.73025066	369687.039647	1.72902349	516663.3040884159	8986.877236913191	0.97	11.76	0	0.00		85005.26304345747501646594562111018	90203.02071103097894253410031531367	1744470195	1745326800
11037270	-68000	-66000	2000	365519.559863	1.67599444	365519.559862	1.67599443	507793.77984962054	8905.540293242055	0.97	11.85	0	0.00		84889.4343507610377493129987873606	90203.02071103097894253410031531367	1744486895	1745326800
11036801	-68000	-66000	2000	366050.903868	1.67054864	366050.903867	1.67054863	507862.8329730332	8876.603564641293	0.97	11.81	0	0.00		84889.4343507610377493129987873606	90203.02071103097894253410031531367	1744486379	1745326800
11036781	-68000	-66000	2000	366066.771019	1.67036186	366050.903867	1.67054863	507862.84447548504	8876.59206218939	0.97	11.81	0	0.00		84889.4343507610377493129987873606	90203.02071103097894253410031531367	1744486359	1745326800
11037206	-68000	-66000	2000	365519.559865	1.66972114	365519.559864	1.66972113	507261.2429631079	8872.206571928196	0.97	11.82	0	0.00		84889.4343507610377493129987873606	90203.02071103097894253410031531367	1744486827	1745326800
11036818	-68000	-66000	2000	366050.903867	1.66571972	366056.671543	1.66565182	507452.90868470806	8850.588475118362	0.97	11.79	0	0.00		84889.4343507610377493129987873606	90203.02071103097894253410031531367	1744486389	1745326800
11025559	-68000	-66000	2000	368511.961946	1.58924005	368405.620647	1.59048911	503070.62223249057	8801.92054450867	0.97	11.83	0	0.00		84668.55607275349652558171080320886	90203.02071103097894253410031531367	1744473911	1745326800
11025499	-68000	-66000	2000	368107.326791	1.59399309	368511.961945	1.58924004	503068.42011124664	8797.794076673075	0.97	11.82	0	0.00		84668.55607275349652558171080320886	90203.02071103097894253410031531367	1744473853	1745326800
11164651	-68000	-66000	2000	374949.998274	1.71644062	375087.048098	1.71482721	520998.68477959064	8770.95765787884	0.97	11.82	0	0.00		85088.10896446311385559991165895959	90203.02071103097894253410031531367	1744632049	1745326800
11166323	-68000	-66000	2000	373097.262858	1.71560068	373180.233202	1.71462374	519074.480457347	8769.99347549834	0.97	11.86	0	0.00		85088.10896446311385559991165895959	90203.02071103097894253410031531367	1744633637	1745326800
11164711	-68000	-66000	2000	375087.048098	1.70728439	374728.043515	1.71151016	520356.648307647	8754.78161697305	0.97	11.81	0	0.00		85088.10896446311385559991165895959	90203.02071103097894253410031531367	1744632107	1745326800
11166378	-68000	-66000	2000	373180.233201	1.69965288	373180.2332	1.69965287	517800.48265620356	8693.573577969713	0.97	11.78	0	0.00		85088.10896446311385559991165895959	90203.02071103097894253410031531367	1744633695	1745326800
11190248	-68000	-66000	2000	375971.65649	1.63237965	375933.193329	1.63283153	514529.85034757014	8689.679299644224	0.97	11.85	0	0.00		84881.10829951239463670737028008245	90203.02071103097894253410031531367	1744658067	1745326800
11166668	-68000	-66000	2000	373224.592184	1.69551054	373163.931509	1.69622446	517492.3777619157	8676.123843021662	0.97	11.77	0	0.00		85088.10896446311385559991165895959	90203.02071103097894253410031531367	1744633965	1745326800
11166713	-68000	-66000	2000	373163.93151	1.69622447	373163.931509	1.69622446	517492.4640415487	8676.037563388643	0.97	11.77	0	0.00		85088.10896446311385559991165895959	90203.02071103097894253410031531367	1744633999	1745326800
11166918	-68000	-66000	2000	373444.453468	1.69292307	373444.453467	1.69292306	517492.0761166134	8659.151193748548	0.97	11.75	0	0.00		85088.10896446311385559991165895959	90203.02071103097894253410031531367	1744634183	1745326800
11166790	-68000	-66000	2000	373163.931508	1.69622447	373444.453467	1.69292306	517492.4640395487	8658.763270813244	0.97	11.74	0	0.00		85088.10896446311385559991165895959	90203.02071103097894253410031531367	1744634083	1745326800
11166465	-68000	-66000	2000	373180.233201	1.69258573	373180.2332	1.69258572	517199.1522269354	8657.425729419949	0.97	11.75	0	0.00		85088.10896446311385559991165895959	90203.02071103097894253410031531367	1744633785	1745326800
11166524	-68000	-66000	2000	373180.233199	1.69153765	373180.233198	1.69153764	517109.9730796919	8652.06489271659	0.97	11.74	0	0.00		85088.10896446311385559991165895959	90203.02071103097894253410031531367	1744633831	1745326800
11189925	-68000	-66000	2000	375838.383902	1.62466204	375867.323932	1.62432208	513741.4984693467	8644.58368627823	0.97	11.81	0	0.00		84881.10829951239463670737028008245	90203.02071103097894253410031531367	1744657759	1745326800
11189973	-68000	-66000	2000	375867.323931	1.62427051	375887.741986	1.62403066	513737.20499801426	8643.00824731504	0.97	11.81	0	0.00		84881.10829951239463670737028008245	90203.02071103097894253410031531367	1744657815	1745326800
11190032	-68000	-66000	2000	375887.741985	1.62403067	375887.741984	1.62403066	513737.26516699966	8642.948076329689	0.97	11.81	0	0.00		84881.10829951239463670737028008245	90203.02071103097894253410031531367	1744657863	1745326800
11190010	-68000	-66000	2000	375887.741987	1.62403067	375887.741986	1.62403066	513737.2651689997	8642.94807632963	0.97	11.81	0	0.00		84881.10829951239463670737028008245	90203.02071103097894253410031531367	1744657849	1745326800
11190112	-68000	-66000	2000	375887.741985	1.62403067	375923.867422	1.62360632	513737.26516699966	8640.796764521132	0.97	11.81	0	0.00		84881.10829951239463670737028008245	90203.02071103097894253410031531367	1744657929	1745326800
11214736	-68000	-66000	2000	371974.021748	1.71676591	373073.174351	1.70382448	518217.8708946545	8545.418313747126	0.97	11.80	0	0.00		85185.66701190756522265892947753902	90203.02071103097894253410031531367	1744685825	1745326800
11212880	-68000	-66000	2000	371015.96398	1.70058811	370841.698957	1.70263983	515881.69644286926	8543.258363047033	0.97	11.85	0	0.00		85185.66701190756522265892947753902	90203.02071103097894253410031531367	1744683771	1745326800
11256938	-68000	-66000	2000	372980.160576	1.57065628	372980.160575	1.57065627	506280.6197159742	8377.480911746417	0.97	11.84	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744731107	1745326800
11256979	-68000	-66000	2000	372980.160576	1.57065628	372980.160575	1.57065627	506280.6197159742	8377.480911746417	0.97	11.84	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744731167	1745326800
11256853	-68000	-66000	2000	373036.438954	1.56999586	372980.160577	1.57065627	506280.84872763854	8377.25190208212	0.97	11.84	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744731037	1745326800
11256788	-68000	-66000	2000	372498.885855	1.56781852	373036.438953	1.56151112	505558.5063622665	8330.952488598705	0.97	11.79	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744730981	1745326800
11255360	-68000	-66000	2000	368031.573939	1.54885644	368109.761884	1.54793893	499481.89647163334	8256.632774567814	0.97	11.83	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744729541	1745326800
11255341	-68000	-66000	2000	368031.573941	1.54380139	368031.57394	1.54380138	499052.8780470329	8234.243746825246	0.97	11.81	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744729525	1745326800
11255768	-68000	-66000	2000	368106.037259	1.54991157	369254.66526	1.53643553	499645.90790934896	8199.883284404874	0.97	11.75	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744730005	1745326800
11256036	-68000	-66000	2000	369335.804315	1.5352351	369192.620762	1.53691457	499630.0936026628	8196.86394813245	0.97	11.74	0	0.00		84869.2746066467532854879041945599	90203.02071103097894253410031531367	1744730257	1745326800
11417156	-68000	-66000	2000	371447.806937	1.60046281	371634.216585	1.59827346	507726.4688328081	8076.841766463011	0.97	11.85	0	0.00		85149.53365008718250886190758034134	90203.02071103097894253410031531367	1744912427	1745326800
11417272	-68000	-66000	2000	371634.216584	1.59771786	371637.998368	1.59767344	507679.14726741525	8073.821498368838	0.97	11.85	0	0.00		85149.53365008718250886190758034134	90203.02071103097894253410031531367	1744912589	1745326800
11417302	-68000	-66000	2000	371637.998369	1.59767345	371661.30103	1.59739977	507679.14756162587	8072.438005480246	0.97	11.84	0	0.00		85149.53365008718250886190758034134	90203.02071103097894253410031531367	1744912607	1745326800
11419472	-68000	-66000	2000	372061.732048	1.51931685	372061.732047	1.51931684	501163.2256293388	7945.474802799334	0.97	11.81	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744914733	1745326800
11419333	-68000	-66000	2000	372061.732053	1.51931685	372061.732052	1.51931684	501163.22563433886	7945.4748027992755	0.97	11.81	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744914603	1745326800
11419364	-68000	-66000	2000	372061.732053	1.51931685	372061.732052	1.51931684	501163.22563433886	7945.4748027992755	0.97	11.81	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744914629	1745326800
11419387	-68000	-66000	2000	372061.73205	1.51931685	372061.732049	1.51931684	501163.22563133884	7945.4748027992755	0.97	11.81	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744914653	1745326800
11419432	-68000	-66000	2000	372061.73205	1.51931685	372061.732049	1.51931684	501163.22563133884	7945.4748027992755	0.97	11.81	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744914683	1745326800
11419440	-68000	-66000	2000	372061.73205	1.51931685	372061.732049	1.51931684	501163.22563133884	7945.4748027992755	0.97	11.81	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744914687	1745326800
11419324	-68000	-66000	2000	372261.114687	1.51560291	372061.732054	1.51793979	501047.0222198648	7937.464149603213	0.97	11.80	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744914593	1745326800
11419318	-68000	-66000	2000	372501.58655	1.51278468	372261.114686	1.5156029	501048.0195438602	7925.054920538401	0.97	11.78	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744914587	1745326800
11419147	-68000	-66000	2000	372548.616989	1.51223353	372501.586551	1.51278467	501048.21690246137	7911.116567878838	0.97	11.76	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744914407	1745326800
11418556	-68000	-66000	2000	371505.107116	1.50902114	371505.107115	1.50902113	499731.73938155716	7891.631976216231	0.97	11.76	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744913897	1745326800
11418584	-68000	-66000	2000	371505.107115	1.50879711	371507.121279	1.50877349	499712.70279341796	7890.344852306531	0.97	11.76	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744913923	1745326800
11420278	-68000	-66000	2000	371122.407218	1.50577641	370917.224158	1.50818097	499073.32379642566	7886.379634467172	0.97	11.77	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744915677	1745326800
11420276	-68000	-66000	2000	371208.693618	1.50476527	371122.407217	1.5057764	499073.6902092816	7874.296803100122	0.97	11.75	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744915673	1745326800
11420237	-68000	-66000	2000	371386.119235	1.50268622	371208.693619	1.50476526	499074.45191300346	7868.613619016483	0.97	11.74	0	0.00		84973.38365024968480571780218924812	90203.02071103097894253410031531367	1744915631	1745326800
11341652	-68000	-66000	2000	353154.952205	1.52370104	352609.203851	1.53011196	482794.72263932135	7835.202029754859	0.97	11.85	0	0.00		85082.15655895421873561731440970014	90203.02071103097894253410031531367	1744822653	1745326800
11341567	-68000	-66000	2000	353178.85271	1.51439883	353178.852709	1.51439882	482027.1710567571	7755.0297774637875	0.97	11.74	0	0.00		85082.15655895421873561731440970014	90203.02071103097894253410031531367	1744822577	1745326800
9456890	-68000	-66000	2000	98944.626473	0.60397025	98944.626472	0.60397024	149680.36389623617	3744.20264333018	0.97	11.86	0	0.00		84003.7028698618585211077137632951	90203.02071103097894253410031531367	1742492159	1745326800
9459802	-68000	-66000	2000	98985.411683	0.60109816	98914.066467	0.601948	149479.75455667902	3731.839821284666	0.97	11.83	0	0.00		84003.48933638227115676327101235666	90203.02071103097894253410031531367	1742495481	1745326800
9457953	-68000	-66000	2000	98961.060738	0.59865656	98715.60218	0.60158024	149250.42852533364	3729.5285027333666	0.97	11.85	0	0.00		84003.7028698618585211077137632951	90203.02071103097894253410031531367	1742493371	1745326800
9459742	-68000	-66000	2000	98985.411683	0.60109816	98985.411682	0.60109815	149479.75455667902	3726.5259991334024	0.97	11.82	0	0.00		84003.48933638227115676327101235666	90203.02071103097894253410031531367	1742495433	1745326800
9459766	-68000	-66000	2000	98985.411683	0.60109816	98985.411682	0.60109815	149479.75455667902	3726.5259991334024	0.97	11.82	0	0.00		84003.48933638227115676327101235666	90203.02071103097894253410031531367	1742495457	1745326800
9456327	-68000	-66000	2000	98929.818699	0.59968478	98929.818698	0.59968477	149305.56077369847	3717.6356527013777	0.97	11.80	0	0.00		84003.7028698618585211077137632951	90203.02071103097894253410031531367	1742491361	1745326800
9456292	-68000	-66000	2000	98929.819481	0.59881997	98929.81948	0.59881996	149232.91431341958	3712.2744206391726	0.97	11.79	0	0.00		84003.7028698618585211077137632951	90203.02071103097894253410031531367	1742491315	1745326800
9459944	-68000	-66000	2000	98914.780392	0.59853335	98914.780391	0.59853334	149193.67027619417	3710.6253790683913	0.97	11.79	0	0.00		84003.48933638227115676327101235666	90203.02071103097894253410031531367	1742495627	1745326800
9459970	-68000	-66000	2000	98914.780392	0.59853335	98914.780391	0.59853334	149193.67027619417	3710.6253790683913	0.97	11.79	0	0.00		84003.48933638227115676327101235666	90203.02071103097894253410031531367	1742495645	1745326800
9459714	-68000	-66000	2000	98977.723952	0.59739528	98902.38322	0.59829248	149161.0119850851	3709.1601996089958	0.97	11.79	0	0.00		84003.48933638227115676327101235666	90203.02071103097894253410031531367	1742495403	1745326800
9459623	-68000	-66000	2000	98965.514368	0.59545875	98894.704181	0.59630188	148986.12712388052	3696.8078887861775	0.97	11.76	0	0.00		84003.48933638227115676327101235666	90203.02071103097894253410031531367	1742495301	1745326800
9460687	-68000	-66000	2000	98956.472713	0.59395832	98823.250588	0.59554448	148851.04411337554	3692.117538404651	0.97	11.76	0	0.00		84003.48933638227115676327101235666	90203.02071103097894253410031531367	1742496373	1745326800
9534413	-68000	-66000	2000	87317.646454	0.54533133	87317.646453	0.54533132	133218.28387795735	3289.89492737651	0.97	11.86	0	0.00		84170.1822339041801417313700118628	90203.02071103097894253410031531367	1742588057	1745326800
9534496	-68000	-66000	2000	87317.647889	0.54523125	87317.647888	0.54523124	133209.86156111938	3289.2911609017465	0.97	11.86	0	0.00		84170.1822339041801417313700118628	90203.02071103097894253410031531367	1742588155	1745326800
9534282	-68000	-66000	2000	87285.014298	0.54512753	87285.014297	0.54512752	133168.49783881806	3288.665434894887	0.97	11.86	0	0.00		84170.1822339041801417313700118628	90203.02071103097894253410031531367	1742587915	1745326800
9534210	-68000	-66000	2000	87274.055671	0.54414714	87235.073244	0.54461201	133075.01960685776	3285.702054648449	0.97	11.86	0	0.00		84170.1822339041801417313700118628	90203.02071103097894253410031531367	1742587805	1745326800
9528163	-68000	-66000	2000	87338.347974	0.5360054	87338.347973	0.53600539	132422.57063637732	3265.0826320169144	0.97	11.84	0	0.00		84111.50832132909306081668896060631	90203.02071103097894253410031531367	1742580893	1745326800
9502735	-68000	-66000	2000	87294.372607	0.53730962	87294.372606	0.53730961	132499.67130714984	3261.6511779161447	0.97	11.82	0	0.00		84132.68070679589691276377978018636	90203.02071103097894253410031531367	1742553219	1745326800
9533864	-68000	-66000	2000	87320.416473	0.53995892	87273.586843	0.54051717	132768.85716822208	3261.0111549557623	0.97	11.80	0	0.00		84170.1822339041801417313700118628	90203.02071103097894253410031531367	1742587387	1745326800
9502968	-68000	-66000	2000	87333.366302	0.53714709	87333.366301	0.53714708	132524.99091755456	3260.6645655552566	0.97	11.82	0	0.00		84132.68070679589691276377978018636	90203.02071103097894253410031531367	1742553461	1745326800
9523214	-68000	-66000	2000	87325.08711	0.53161614	87325.087109	0.53161613	132018.65359982394	3259.8142938841993	0.97	11.86	0	0.00		84071.12411941434025670336480501153	90203.02071103097894253410031531367	1742575847	1745326800
9523249	-68000	-66000	2000	87325.08711	0.53161614	87325.087109	0.53161613	132018.65359982394	3259.8142938841993	0.97	11.86	0	0.00		84071.12411941434025670336480501153	90203.02071103097894253410031531367	1742575893	1745326800
9502892	-68000	-66000	2000	87294.373572	0.5358775	87250.689551	0.53639809	132379.18417745602	3256.2333951714536	0.97	11.81	0	0.00		84132.68070679589691276377978018636	90203.02071103097894253410031531367	1742553399	1745326800
